urb,age,hhchildsuppgrant,no_schooling,secondary,female,married,groupafrican,groupcoloured,hourlyincome,agemp
0,63,0,0,0,0,1,1,0,3.655426,0
0,45,0,0,1,0,0,1,0,3.8976457,0
0,24,0,0,1,0,0,1,0,2.4411142,0
0,39,0,0,0,0,0,1,0,3.2499609,0
1,32,0,1,0,1,1,1,0,2.6726456,0
0,44,0,0,0,0,0,1,0,1.7740543,0
0,50,0,0,0,0,1,1,0,2.8621953,0
1,23,0,0,0,0,0,1,0,1.4863722,0
0,47,0,0,0,1,1,1,0,1.9480077,1
0,44,0,0,0,0,1,1,0,2.6258066,0
0,57,0,0,0,1,1,1,0,2.2848799,0
0,57,0,0,0,1,0,1,0,3.2602413,0
1,46,0,0,0,0,0,1,0,3.6917937,0
0,20,0,0,0,0,0,1,0,2.5568137,0
1,26,0,0,0,1,0,1,0,2.5307264,0
0,44,0,0,1,0,1,1,0,3.6917937,0
0,56,0,0,0,1,0,1,0,2.6360869,0
1,41,0,0,0,0,0,1,0,3.4243143,0
0,40,0,0,1,0,1,1,0,2.8444958,0
1,42,0,0,0,0,1,1,0,3.0163462,0
0,40,1,0,0,1,0,1,0,2.4999547,0
0,43,0,0,0,0,1,1,0,5.0825424,0
0,52,0,0,0,0,1,1,0,3.1366322,0
0,43,0,0,0,1,1,1,0,1.6999464,0
1,47,0,0,0,1,1,1,0,3.3553214,0
0,25,0,0,0,0,0,1,0,2.9875965,0
0,48,0,0,0,1,0,1,0,2.5159917,0
0,38,0,0,0,0,1,1,0,3.2907829,0
0,47,0,1,0,0,1,1,0,2.7494154,0
0,34,0,0,0,0,1,1,0,1.5227399,0
0,31,0,0,0,0,0,1,0,2.5568137,0
0,46,0,0,0,0,0,1,0,3.7992377,0
1,36,0,0,1,1,1,1,0,3.1321778,0
0,43,0,0,1,1,0,1,0,2.9090343,0
1,39,0,0,0,1,1,1,0,4.4539337,0
0,54,0,0,0,0,1,0,0,2.2944493,0
0,25,0,0,1,0,0,1,0,2.007478,0
0,28,0,0,0,0,0,1,0,2.5568137,0
1,43,0,0,1,1,1,1,0,3.4731042,0
1,39,0,0,0,0,0,1,0,3.4731045,0
1,40,0,0,0,1,0,0,0,4.0921435,0
0,39,0,0,1,1,0,1,0,2.6136141,0
0,61,0,0,1,0,1,0,0,2.1513486,1
0,33,0,0,1,0,1,1,0,3.2907829,0
0,20,0,0,0,0,0,1,0,2.7755029,0
0,32,0,0,0,0,1,1,0,2.572562,0
0,47,0,0,0,0,1,1,0,2.5183039,0
0,54,1,1,0,1,0,1,0,0.83404708,0
0,32,0,0,1,1,0,1,0,3.1401203,0
1,44,0,0,1,0,1,1,0,3.1366322,0
0,37,1,0,0,1,0,1,0,2.3336699,0
0,43,0,1,0,1,1,1,0,1.0266488,0
0,25,0,0,0,0,1,1,0,1.6405228,0
0,46,0,0,0,0,1,1,0,3.2850521,0
0,35,0,1,0,0,1,1,0,1.5271943,1
0,43,0,0,0,0,1,1,0,3.0107803,0
0,54,0,0,0,0,1,1,0,1.1705192,1
0,57,0,0,0,0,1,1,0,3.2907829,0
0,38,0,0,1,0,0,1,0,3.0415521,0
1,28,0,0,1,0,0,1,0,2.9237688,0
1,42,0,0,1,1,1,1,0,2.8257885,0
0,48,0,1,0,0,0,1,0,3.1809678,0
0,34,0,0,1,1,1,1,0,1.8636664,0
0,31,0,0,1,1,0,1,0,3.1574376,0
0,32,1,0,0,1,1,1,0,3.0415521,0
0,24,0,0,0,0,0,1,0,2.8910158,0
1,63,1,0,0,0,1,1,0,3.4627652,0
1,31,0,0,0,0,1,1,0,2.8444958,0
0,44,0,0,0,1,1,1,0,4.3100634,0
0,59,0,1,0,0,1,1,0,1.0343871,0
1,51,0,0,1,1,1,1,0,3.7992377,0
1,25,0,0,0,0,0,1,0,2.9342403,0
0,32,0,0,0,0,0,1,0,2.5321209,0
1,47,0,0,1,0,1,1,0,1.7050614,0
0,47,0,0,0,1,0,1,0,2.910346,0
0,38,0,0,0,0,0,1,0,1.1862676,0
0,33,0,0,0,0,0,1,0,0.94737566,1
0,25,0,0,0,0,0,1,0,3.2074013,0
0,44,0,0,1,0,1,1,0,3.1068599,0
0,29,0,0,0,0,0,1,0,3.3553214,0
0,41,0,0,0,0,1,1,0,3.2114511,0
0,29,0,0,0,1,0,1,0,0.8295927,1
0,46,0,1,0,0,1,1,0,1.8816849,1
1,43,0,0,0,0,1,0,0,4.4131117,0
1,30,0,0,0,0,0,1,0,3.8785696,0
1,42,0,0,1,1,0,1,0,3.7199645,0
0,56,0,0,0,0,1,1,0,2.9134886,0
1,24,0,0,0,1,0,1,0,2.2158871,0
0,38,0,0,1,0,0,1,0,0.74443483,1
0,47,0,0,0,0,0,1,0,1.2130789,0
0,33,0,0,0,0,1,1,0,1.7458835,0
0,38,0,0,0,1,1,1,0,1.1015264,1
1,30,0,0,1,0,0,1,0,1.7095157,0
0,56,0,0,0,0,1,1,0,4.1662517,0
1,27,0,0,0,1,0,1,0,1.1705192,0
0,29,0,0,0,0,1,0,0,3.8297794,0
0,24,0,0,0,0,1,1,0,3.1758528,0
1,45,0,0,0,1,1,1,0,2.3336701,0
0,33,0,0,0,0,0,1,0,2.9622788,0
1,27,0,0,0,0,0,1,0,2.4878206,0
0,46,0,0,0,0,1,1,0,3.0163462,0
1,51,0,0,0,0,1,1,0,3.5479233,0
0,31,0,0,0,0,0,1,0,2.9245384,0
0,52,0,1,0,0,1,1,0,2.8227282,0
1,32,0,0,0,0,1,0,1,4.9394417,0
0,29,0,0,0,0,1,1,0,1.5271943,0
0,36,0,0,1,1,0,1,0,0.96757847,1
1,43,0,0,1,0,0,1,0,3.9794757,0
1,25,0,0,0,0,0,1,0,2.1627123,0
0,46,0,0,1,0,0,1,0,0.89051664,1
0,29,0,0,0,0,1,1,0,2.6368563,0
1,21,0,0,0,1,0,1,0,0.65969366,0
0,40,0,0,0,0,1,1,0,3.1164296,0
0,19,0,0,0,1,0,1,0,2.4129434,1
0,49,0,0,0,1,0,1,0,1.1136602,1
0,36,0,0,0,1,0,1,0,2.1513486,0
0,27,1,0,0,0,0,1,0,2.5183039,0
1,52,0,0,0,0,1,1,0,3.4170151,0
0,39,1,0,1,1,0,1,0,2.8184085,0
0,35,0,0,1,0,0,1,0,0.94737566,0
0,25,0,0,1,0,0,1,0,2.8081281,0
0,48,0,0,0,0,1,1,0,3.2907829,0
1,32,1,0,0,0,0,1,0,3.1321778,0
0,24,1,0,1,0,0,1,0,2.972559,0
0,22,0,0,1,0,1,1,0,1.32467,1
0,36,0,1,0,0,1,1,0,3.1469123,0
1,26,0,0,0,0,0,1,0,2.3744922,0
0,42,0,0,0,0,0,1,0,2.1513486,0
0,42,0,0,0,0,1,1,0,2.9622788,0
1,33,0,0,0,0,0,1,0,2.7799573,0
1,48,0,0,0,1,0,1,0,1.32467,0
0,32,0,0,0,0,1,1,0,3.0532506,0
1,22,0,0,0,1,0,0,1,2.621352,0
0,44,0,0,0,0,1,1,0,2.4129434,0
0,53,0,0,0,1,0,1,0,1.5227399,0
0,37,0,1,0,0,0,1,0,3.5864329,0
1,23,0,0,1,1,0,1,0,1.0809071,0
0,45,0,0,0,1,1,1,0,1.6225044,0
1,42,0,0,1,1,0,1,0,1.9971979,0
0,44,1,0,0,0,1,1,0,3.6657062,0
1,42,0,0,1,1,0,1,0,1.997198,0
1,21,0,0,0,0,0,1,0,2.0152164,0
0,43,1,0,1,1,0,1,0,2.5787926,0
1,19,0,0,0,0,0,0,0,3.0676394,0
0,37,0,0,0,0,1,1,0,3.0532506,0
0,31,0,0,1,1,1,1,0,3.0874419,0
0,34,0,0,0,1,1,1,0,2.2516751,0
1,26,0,0,0,0,0,1,0,2.972559,0
0,35,0,0,0,0,1,1,0,2.0152164,0
1,32,0,0,0,0,0,1,0,2.0741589,0
0,47,0,0,0,0,1,1,0,2.1329994,0
0,52,0,0,0,1,0,1,0,3.2499609,0
0,42,0,0,0,0,0,1,0,2.6213522,0
0,40,0,0,0,0,1,1,0,3.1321778,0
0,20,0,0,1,0,0,1,0,2.1795194,0
0,48,0,1,0,0,1,1,0,2.8444958,0
1,39,0,0,0,1,1,1,0,3.3796725,0
1,38,1,0,0,0,1,1,0,3.0070148,0
1,47,0,0,0,1,0,1,0,1.4173794,0
1,37,0,0,0,0,0,1,0,1.4582014,0
0,38,0,0,0,1,0,1,0,0.8295927,0
1,42,0,0,0,1,1,1,0,2.882947,0
1,53,0,0,0,0,1,1,0,2.9134886,0
0,49,0,0,0,0,1,1,0,2.6258066,0
1,40,0,0,0,0,1,0,0,4.7416158,0
0,35,0,0,0,0,1,1,0,1.3528408,1
0,57,0,0,0,1,0,1,0,2.9134886,0
0,39,0,0,0,0,1,1,0,3.6807437,0
1,35,0,0,0,1,0,1,0,1.7946736,0
0,43,0,0,1,1,1,1,0,1.640523,0
0,41,0,0,1,0,1,1,0,2.6108809,0
1,44,0,0,0,1,1,1,0,3.4731042,0
0,45,0,0,0,1,0,1,0,0.38775992,0
1,51,0,0,0,0,1,1,0,2.7799573,0
1,50,0,1,0,1,0,1,0,1.2350578,0
0,50,0,0,0,0,1,1,0,3.825325,0
0,58,0,0,0,0,1,1,0,2.701395,0
0,26,0,0,1,0,0,1,0,1.640523,0
1,34,0,0,0,1,1,1,0,4.3586235,0
1,31,0,0,1,0,1,1,0,2.7280242,0
0,33,0,0,1,0,0,1,0,2.1795194,0
1,38,0,0,0,1,1,1,0,3.537643,0
0,28,0,0,0,1,0,1,0,2.9090343,1
0,27,0,0,0,0,0,1,0,2.1105266,0
0,40,0,0,1,1,0,1,0,2.6360869,0
0,57,0,0,0,0,1,1,0,2.7876368,0
0,37,0,0,0,0,1,1,0,3.0958102,0
0,45,0,0,0,0,1,1,0,1.8228445,0
0,30,0,0,0,0,1,1,0,2.4390306,0
0,22,0,0,0,0,1,1,0,1.1397476,1
1,39,0,0,0,0,1,1,0,3.4627652,0
0,33,0,0,1,0,1,1,0,2.769618,0
1,42,0,0,0,0,1,1,0,1.4582014,0
0,53,0,0,0,1,1,1,0,1.7458835,0
0,30,0,1,0,0,1,1,0,1.1705192,1
0,48,0,0,0,0,0,1,0,2.4440181,0
1,33,0,0,0,1,0,1,0,2.7006254,0
0,47,0,0,0,0,0,1,0,3.1450632,0
0,29,0,0,0,1,0,1,0,0.94737566,1
0,51,0,0,1,1,1,1,0,3.4731042,0
0,37,0,0,0,0,1,1,0,1.640523,0
1,58,0,1,0,1,0,1,0,2.923769,0
0,42,0,0,0,1,0,1,0,0.54191065,1
0,33,0,0,1,0,0,1,0,2.7969546,0
0,49,0,1,0,0,0,1,0,1.6813449,1
0,30,0,0,0,1,1,1,0,1.7458835,0
0,20,0,0,0,1,1,1,0,0.94737566,1
1,49,0,0,0,0,1,0,0,4.6850452,0
0,52,0,0,0,1,0,1,0,2.3336699,0
0,50,0,0,0,1,1,1,0,2.3176332,0
0,47,0,0,0,1,0,1,0,1.7740543,0
1,52,0,0,0,0,1,1,0,3.4041114,0
1,33,0,0,1,1,0,1,0,2.5159917,0
0,37,0,0,0,1,1,1,0,1.2089705,1
0,53,0,0,0,1,1,1,0,2.3336701,0
0,43,0,0,0,0,0,1,0,1.1296973,0
0,48,0,0,0,0,1,1,0,2.8444958,0
1,52,0,0,1,1,0,1,0,3.8480277,0
0,48,0,1,0,0,1,1,0,2.769618,0
0,26,0,0,1,0,0,1,0,2.7391353,0
0,35,0,0,0,0,1,1,0,3.5037415,0
0,32,0,0,1,0,1,1,0,3.1446004,0
1,39,0,0,0,1,1,1,0,3.9431081,0
0,43,0,0,0,0,1,1,0,2.3744922,0
1,48,0,1,0,0,1,1,0,4.4802508,0
0,41,0,0,0,0,1,1,0,2.2848799,0
1,48,0,0,0,0,1,1,0,3.0874419,0
1,47,0,0,0,0,1,0,0,5.110713,0
1,30,0,0,0,1,0,1,0,1.1499001,0
1,23,0,0,0,1,0,1,0,1.3040507,0
1,32,0,0,0,0,1,1,0,2.7391353,0
1,47,0,0,0,1,1,1,0,2.8444958,0
0,36,0,0,0,0,0,1,0,2.9134886,0
1,46,0,0,0,0,1,1,0,2.0944896,0
0,25,0,0,0,1,1,1,0,0.76505417,0
0,24,1,0,1,0,0,1,0,1.8251566,0
0,32,0,0,0,1,0,1,0,3.1446004,0
0,26,0,0,0,0,0,1,0,1.6710058,0
0,39,0,0,0,0,1,1,0,3.1060903,0
0,32,0,0,0,1,0,1,0,2.4206815,0
0,36,0,0,1,1,0,1,0,2.0272808,0
1,42,0,0,0,0,1,1,0,5.9964623,0
0,29,0,0,0,0,0,1,0,1.9282049,0
0,23,0,0,0,1,0,1,0,0.39880988,1
0,47,0,0,0,1,0,1,0,2.3942947,0
1,46,0,0,0,0,1,1,0,2.882947,0
0,42,0,0,0,0,1,1,0,3.2499609,0
0,29,0,0,1,0,1,1,0,2.690345,0
0,41,0,0,0,1,0,1,0,1.5374745,1
0,35,0,0,0,1,0,1,0,1.958688,0
1,30,0,0,0,1,0,1,0,2.3744922,0
0,57,0,0,0,0,1,1,0,2.1027882,0
0,34,0,1,0,0,1,1,0,1.2350577,1
1,38,0,0,0,1,1,0,0,4.1662517,0
0,61,0,1,0,0,1,1,0,3.0888526,0
0,39,0,0,0,0,1,1,0,3.0268171,0
0,39,0,0,0,0,1,1,0,2.9134886,0
0,24,0,0,0,0,0,1,0,2.5568137,0
0,28,0,0,0,0,1,1,0,1.9971979,0
0,34,0,0,0,0,1,1,0,3.1629496,0
1,33,0,0,0,0,0,1,0,3.6657062,0
0,31,0,0,0,1,1,0,0,4.1254296,0
1,44,0,0,0,1,1,1,0,0.7242322,0
1,22,0,0,1,0,0,1,0,2.4468129,0
1,18,0,0,0,1,0,1,0,0.65969366,0
0,50,0,0,0,0,1,1,0,2.2158871,0
0,57,1,0,0,1,1,1,0,2.8444958,0
1,35,0,0,1,0,0,1,0,2.2203414,0
0,50,0,1,0,0,1,1,0,1.7946736,0
0,42,0,0,0,0,1,1,0,3.4804845,0
0,26,0,0,0,1,0,1,0,1.7458835,0
0,28,1,0,1,1,1,1,0,1.6405228,0
1,31,0,0,0,0,1,0,0,4.6918249,0
0,33,0,0,0,0,1,1,0,3.0607188,0
1,33,0,0,0,1,0,1,0,0.8985855,0
0,41,0,0,0,0,0,1,0,3.3553214,0
0,42,0,0,0,0,1,1,0,5.3294024,0
1,64,0,0,0,0,0,1,0,2.9527094,0
0,41,0,0,0,0,1,1,0,2.9498563,0
1,49,0,0,1,1,0,1,0,3.1629496,0
0,39,0,0,0,0,1,1,0,3.2499609,0
1,30,0,0,0,1,0,1,0,2.4137127,0
1,50,0,1,0,1,0,1,0,1.928205,0
0,41,0,0,0,1,1,1,0,1.6405228,0
1,64,0,0,0,0,1,1,0,2.7006254,0
0,21,0,0,0,0,0,1,0,3.1164296,0
1,45,0,0,0,0,1,0,1,4.4539337,0
1,52,0,0,0,1,0,1,0,2.3156517,0
0,34,0,0,0,0,1,1,0,2.972559,0
0,36,0,1,0,0,1,1,0,0.94737577,1
0,41,0,0,0,0,0,1,0,2.2691317,0
0,36,0,0,0,1,1,1,0,2.1513486,0
0,28,0,0,0,0,0,1,0,2.2306218,0
0,28,0,0,0,0,0,1,0,0.76505417,1
0,40,0,0,0,0,1,1,0,2.8932858,0
0,20,0,1,0,0,0,1,0,1.2206692,0
1,54,1,0,0,1,0,1,0,2.690345,0
1,29,0,0,1,0,0,1,0,2.532521,0
0,30,0,0,0,0,0,1,0,1.0163685,1
0,29,0,0,0,0,1,1,0,1.3833238,0
0,36,0,0,0,1,0,1,0,0.82959282,1
1,56,0,0,0,1,0,1,0,3.3553214,0
0,29,0,1,0,0,0,1,0,1.0163685,1
0,26,0,0,0,0,0,1,0,3.7039275,0
1,27,0,0,0,0,0,1,0,3.1758528,0
1,59,0,0,0,1,1,1,0,2.4289804,0
1,49,1,0,0,1,0,1,0,2.9622788,0
0,42,0,0,0,0,1,1,0,1.1015264,1
0,32,0,0,0,0,1,1,0,3.2238736,0
0,30,0,1,0,0,0,1,0,1.1924982,1
1,28,0,1,0,1,0,1,0,1.1705192,0
0,29,0,0,0,0,1,1,0,3.403342,0
1,29,0,0,1,0,0,0,1,1.6710058,0
1,31,0,0,1,0,0,1,0,3.3292339,0
1,47,0,0,0,1,1,1,0,3.4731042,0
0,26,0,0,1,0,0,1,0,2.7799573,0
1,32,0,0,0,0,0,1,0,2.7799573,0
0,35,0,0,0,0,0,1,0,2.7799573,0
1,30,0,0,1,1,0,1,0,2.1717813,0
0,24,0,0,0,1,0,1,0,2.690345,0
0,32,0,0,1,1,1,1,0,2.5568137,0
0,35,0,0,0,1,1,1,0,2.1942542,0
0,47,0,1,0,0,1,1,0,2.9214568,0
1,25,0,0,0,1,0,1,0,4.1437788,0
1,59,0,0,0,0,1,1,0,2.0720992,0
0,44,0,0,0,1,1,1,0,3.1060903,0
1,42,0,0,0,0,1,1,0,3.110199,0
0,34,0,1,0,0,1,1,0,1.640523,1
0,52,0,1,0,0,1,1,0,2.7902374,0
1,37,0,0,0,0,1,1,0,1.5374745,0
0,50,0,0,0,0,1,1,0,3.6711743,0
0,31,0,0,0,0,1,1,0,2.2944493,0
0,37,0,0,0,1,1,1,0,2.621352,0
1,50,0,0,0,0,0,1,0,2.3176332,0
0,45,0,1,0,0,1,1,0,1.6813449,0
0,36,0,0,0,1,1,1,0,1.1601802,0
1,30,0,0,0,1,0,1,0,1.2350578,0
1,40,0,0,0,0,1,0,0,4.8593988,0
1,52,0,0,0,0,1,1,0,2.9622788,0
1,57,0,0,0,1,1,1,0,0.89858562,0
0,42,0,0,0,1,1,1,0,1.1296973,1
0,22,0,0,0,0,0,1,0,2.6360867,0
0,33,0,0,0,0,1,1,0,3.0268173,0
0,26,0,0,1,0,1,1,0,2.2567091,0
1,35,0,1,0,0,0,1,0,0.87838286,1
0,35,0,0,0,0,1,1,0,3.2499609,0
0,32,0,0,0,1,1,1,0,0.99866909,1
1,30,0,0,0,0,0,1,0,1.969027,0
0,51,0,0,0,0,1,1,0,3.825325,0
0,50,0,0,0,0,1,1,0,3.5574455,0
1,48,0,1,0,1,0,1,0,1.5604802,0
0,36,0,0,1,0,0,1,0,3.5012753,0
0,33,0,1,0,0,0,1,0,2.9134886,0
1,28,0,0,1,0,0,1,0,3.3189538,0
0,46,0,0,0,0,0,1,0,1.5571413,0
0,41,0,0,1,0,1,1,0,3.4731042,0
0,30,0,0,1,0,0,1,0,3.4322824,0
0,21,0,0,0,1,0,1,0,2.2691317,0
0,47,0,0,0,0,0,1,0,2.5952649,0
0,44,0,0,0,0,1,0,0,4.6564579,0
1,44,0,1,0,1,1,1,0,1.717484,0
0,43,0,0,0,0,1,1,0,3.1629496,0
0,37,0,0,1,0,1,1,0,2.9622788,0
1,21,0,0,0,0,0,0,0,3.6066358,0
0,27,0,1,0,0,0,1,0,1.4218338,1
1,25,0,0,0,0,0,1,0,2.1513486,0
0,48,0,0,0,1,1,1,0,3.0268171,0
0,41,0,0,1,1,1,1,0,2.7391353,0
1,21,0,0,0,0,1,0,0,2.7006254,0
1,34,0,0,0,0,0,1,0,2.8752675,0
1,52,0,0,1,0,1,1,0,3.1366322,0
0,44,0,0,1,0,1,1,0,2.690345,0
0,37,0,0,1,0,0,1,0,1.2350578,1
0,28,0,0,0,1,0,1,0,0.91920483,0
1,62,0,0,0,1,0,1,0,3.191499,0
0,34,0,1,0,0,1,1,0,3.3553214,0
0,32,0,0,0,1,0,1,0,2.2823768,0
0,25,0,0,0,0,0,1,0,3.2499609,0
0,35,0,0,0,0,1,0,0,4.4878354,0
1,48,0,0,0,0,1,1,0,2.4390306,0
0,58,0,0,0,1,1,1,0,2.3942947,0
1,27,0,0,0,1,0,1,0,3.6917937,0
0,45,0,0,0,1,1,1,0,2.1888506,0
1,38,0,0,0,1,1,1,0,1.2838479,0
0,45,0,0,0,1,1,1,0,3.0268173,0
0,42,0,0,0,0,1,1,0,2.5952649,0
1,29,0,0,0,0,1,1,0,4.5027237,0
0,40,0,0,1,1,0,1,0,2.2502885,0
1,40,0,0,0,0,1,1,0,3.4322824,0
0,30,0,0,0,1,1,1,0,2.4129434,0
1,59,0,0,0,0,0,1,0,2.3744922,0
0,29,0,0,0,0,0,1,0,2.7799573,0
0,38,0,0,0,0,1,1,0,2.5568137,0
0,38,0,0,0,0,0,1,0,2.9134886,0
0,35,0,0,1,0,1,1,0,3.7169838,0
0,31,0,0,0,1,1,1,0,0.94737566,1
0,25,0,0,0,0,0,1,0,2.5159917,0
0,60,0,0,0,0,1,1,0,4.1174612,0
0,55,0,0,0,0,1,1,0,2.3259318,0
0,50,0,0,0,1,0,1,0,1.4173794,0
1,29,0,0,0,1,1,0,1,3.3834922,0
0,32,0,0,1,0,0,1,0,3.3452711,0
0,41,0,0,0,0,1,1,0,3.0087988,0
1,20,0,0,0,0,0,0,0,3.0676394,0
0,27,0,0,0,1,0,1,0,2.4129434,1
1,35,0,0,0,1,0,1,0,1.6066213,0
1,27,0,0,0,0,0,1,0,3.4731042,0
1,46,0,0,1,1,0,1,0,2.0459881,0
1,35,0,0,0,0,1,1,0,2.7193327,0
0,38,0,0,0,1,1,1,0,3.9839301,0
1,41,0,0,1,1,0,1,0,1.2758799,0
0,31,0,0,1,0,1,1,0,2.7109642,0
0,29,0,0,0,0,0,1,0,1.7939041,0
0,52,0,1,0,0,1,1,0,2.2203414,0
0,51,0,0,0,1,0,1,0,1.1296973,0
0,43,0,0,0,0,1,1,0,2.9398057,0
0,28,1,0,0,1,0,1,0,2.0615454,0
0,47,0,0,0,1,0,1,0,2.4672015,0
0,33,1,0,1,0,0,1,0,3.1809678,0
0,26,0,0,1,0,0,1,0,2.7799573,0
0,29,0,1,0,0,1,1,0,2.6390519,0
0,48,0,0,0,1,0,1,0,1.8636664,0
0,32,0,0,1,1,1,1,0,1.5227399,0
0,48,0,0,0,1,1,1,0,2.1513486,0
1,45,0,1,0,0,1,1,0,2.6808662,0
0,21,0,0,0,0,1,1,0,2.1690481,0
0,33,0,1,0,1,0,1,0,1.2350578,1
1,50,0,0,0,0,0,1,0,2.0251777,0
0,33,0,0,1,0,0,1,0,3.8576539,0
0,49,0,0,0,0,1,1,0,3.4731042,0
0,34,0,0,0,0,0,1,0,1.8773727,0
0,36,0,1,0,0,1,1,0,2.3379128,0
1,22,0,0,0,0,0,1,0,3.4757459,0
0,52,0,0,0,1,0,1,0,2.2483006,0
1,54,1,0,1,0,1,1,0,3.2472832,0
0,26,0,0,1,0,0,1,0,2.0094087,0
0,28,1,0,0,1,0,1,0,2.4512415,1
1,35,1,0,1,0,0,1,0,2.7025559,0
1,53,0,0,0,1,0,1,0,2.3660839,0
0,50,0,0,0,1,1,1,0,0.57432425,1
0,35,0,0,0,0,0,1,0,3.03106,0
0,43,0,0,0,0,1,1,0,1.0649471,0
0,43,0,0,0,0,1,1,0,3.5616882,0
0,48,0,1,0,0,1,1,0,3.03106,0
1,27,1,0,0,0,1,1,0,2.633563,0
1,26,0,0,0,0,0,1,0,1.3888322,0
0,48,0,0,0,1,0,1,0,1.8916259,0
1,43,0,0,1,1,0,1,0,2.3283434,0
0,30,0,0,0,0,0,1,0,3.7626584,0
0,47,0,0,0,0,1,1,0,3.5010636,0
0,32,0,0,0,1,1,1,0,2.6764686,0
0,36,0,0,0,1,1,0,0,3.318742,0
0,23,0,0,0,0,0,1,0,3.2133815,0
0,48,0,0,0,1,1,1,0,2.990238,0
0,38,0,0,0,0,1,1,0,1.9606186,1
1,42,0,0,1,0,1,1,0,3.0207212,0
0,25,0,0,0,1,0,1,0,3.03106,0
1,39,0,0,0,1,1,1,0,2.1793077,0
0,31,0,0,0,1,1,1,0,3.0955985,0
0,46,0,0,1,0,1,1,0,1.4216222,1
1,41,0,0,1,0,1,1,0,3.03106,0
0,32,0,0,0,0,1,1,0,1.2674714,1
0,54,0,0,1,0,1,1,0,3.2233319,0
0,56,0,1,0,0,1,1,0,4.3993359,0
1,23,1,0,1,1,0,1,0,3.1444125,0
1,27,0,0,1,1,0,1,0,2.7330389,0
1,43,0,0,0,0,1,1,0,2.3771336,0
1,55,0,0,0,0,1,1,0,2.5202343,0
1,49,0,0,0,1,0,1,0,3.2133815,0
1,18,0,0,1,0,0,0,0,3.2599015,0
0,50,0,0,0,0,1,1,0,3.8639691,0
0,30,0,0,1,0,0,1,0,2.858202,0
0,45,0,0,0,0,0,1,0,3.0798502,0
1,55,0,0,0,1,0,1,0,3.0302904,0
1,48,0,0,1,1,0,1,0,3.1080208,0
1,23,0,0,1,1,0,1,0,1.421622,0
1,44,0,0,0,0,0,1,0,3.9858019,0
0,45,0,1,0,1,0,1,0,2.1793077,0
1,25,0,0,1,1,1,1,0,4.4661446,0
1,35,0,0,0,1,1,1,0,3.0166712,0
0,43,1,0,0,1,1,1,0,1.8655384,0
0,37,0,0,0,0,1,1,0,2.7330389,0
0,25,0,0,0,0,0,1,0,3.6833851,0
1,46,0,0,1,1,1,1,0,1.8916258,0
0,21,0,0,0,0,1,1,0,1.6039436,1
0,50,0,1,0,0,0,1,0,2.3379128,0
0,23,0,0,1,0,0,1,0,1.3066921,1
0,54,1,0,0,1,0,1,0,2.5785031,0
1,61,0,0,0,1,0,1,0,1.6039436,0
0,28,0,0,1,0,1,1,0,1.9869359,0
0,21,0,0,0,0,0,1,0,3.03106,0
0,40,0,0,0,0,1,1,0,2.5892272,0
0,29,0,0,1,0,0,1,0,2.8769093,0
0,45,0,0,1,1,1,0,0,4.3432465,0
0,30,1,0,0,0,1,1,0,2.5202343,0
1,47,0,0,0,0,1,1,0,3.2484729,0
0,35,0,0,0,0,0,1,0,2.0094087,0
0,44,0,1,0,0,0,1,0,3.1364205,0
1,46,0,0,0,0,1,0,0,4.0118895,0
0,22,0,0,0,0,0,1,0,1.9244155,0
1,32,0,0,0,0,0,1,0,3.4159057,0
0,61,0,1,0,0,1,1,0,3.03106,0
1,43,0,0,1,1,0,1,0,1.7093041,0
0,26,0,0,0,0,0,1,0,2.7818291,0
0,56,0,0,0,1,1,1,0,1.1984785,1
0,36,0,0,0,1,1,1,0,2.4453568,0
0,44,0,0,0,0,1,1,0,1.3059225,0
1,41,0,0,0,1,1,1,0,2.2325523,0
0,42,0,0,1,0,1,1,0,2.5202343,0
0,26,0,0,0,0,1,1,0,3.2926548,0
1,31,0,0,0,0,1,1,0,3.03106,0
0,47,0,0,0,0,1,1,0,3.03106,0
0,56,0,1,0,0,1,1,0,1.8663079,1
0,33,0,0,0,1,1,1,0,2.2970908,0
0,45,0,0,0,0,1,1,0,3.0798502,0
0,40,1,0,0,1,0,1,0,1.8575702,0
0,54,0,0,0,0,1,1,0,3.3267102,0
0,40,0,0,1,1,0,1,0,1.8270872,0
1,51,0,0,1,1,1,1,0,2.5202343,0
0,27,0,1,0,0,1,1,0,2.9256995,0
0,30,0,0,0,1,1,1,0,1.449793,0
0,26,0,0,1,0,1,1,0,1.9223974,0
0,39,0,0,1,0,1,1,0,3.1263702,0
0,33,0,0,0,0,0,1,0,3.03106,0
0,29,0,0,1,1,0,1,0,1.5016648,0
0,44,0,0,0,1,0,1,0,4.2249823,0
0,40,0,0,1,0,1,1,0,2.5507174,0
1,25,0,0,0,0,0,1,0,1.1977091,0
1,48,0,0,0,1,1,1,0,3.3086917,0
0,48,0,0,0,0,0,1,0,1.5804555,1
0,53,0,0,0,0,1,1,0,3.2926548,0
1,61,0,0,0,0,1,1,0,2.4020941,0
0,38,0,0,0,0,0,1,0,2.1940424,0
1,29,0,0,0,1,0,0,0,3.6833851,0
0,38,0,0,0,0,1,1,0,3.1263702,0
0,28,0,0,0,0,1,1,0,3.6188467,0
1,43,0,0,1,0,1,1,0,2.8079164,0
0,28,0,0,0,0,0,1,0,2.7507579,0
